id,name,classification,subclassification,date,type,contract_count_buyer,contract_count_supplier,contract_count_funder,contract_amount_buyer,contract_amount_supplier,contract_amount_funder,purchase_count_buyer,purchase_count_supplier,purchase_count_funder,purchase_amount_buyer,purchase_amount_supplier,purchase_amount_funder,other_names,country,source_id,sourceRun_id,id_RFC,legalName_RFC,uri_RFC,verified_RFC,id_RUPC,legalName_RUPC,uri_RUPC,verified_RUPC
sandvik-de-mexico-sa-de-cv,SANDVIK DE MEXICO SA DE CV,company,profit,2019-11-08T17:40:02.000Z,organizations,0,80,0,0,8200594503,0,0,0,0,0,0,0,"SANDVIK DE MEXICO, S.A. DE C.V.
SANDVIK DE MEXICO,S.A. DE C.V.
SANDVIK DE MEXICO S.A. DEC.V.",México,"compranet
compranet3
pot",compranet-1620524637144,ECE0612045D0,"EQUIMED DEL CENTRO, S. A. DE C. V.",,,,,,
schlumberger-offshore-services-mexico-nv,SCHLUMBERGER OFFSHORE SERVICES (MEXICO) N.V.,company,,2021-05-09T03:21:07.000Z,organizations,0,124,0,0,8182564080,0,0,0,0,0,0,0,"SCHLUMBERGER OFFSHORE SERVICES MEXICO, N.V.
SCHLUMBERGER OFFSHORE SERVICES (MEXICO) N.V
SCHLUMBERGER OFFSHORE SERVICES (MÉXICO) NV",México,compranet3,compranet3-1620530467436,ECE0612045DO,"EQUIMED DEL CENTRO, S.A. DE C.V.",,,,,,
centro-de-diagnostico-angeles-sa-de-cv,CENTRO DE DIAGNOSTICO ANGELES SA DE CV,company,profit,2019-01-24T01:17:00.000Z,organizations,0,85,0,0,8182469576,0,0,24,0,0,1354894104,0,"CENTRO DE DIAGNOSTICO ANGELES, S.A. DE C.V.",México,"compranet
compranet3
comprasimss",compranet-1620524637144,,,,,,,,
preiton-sapi-de-cv-conformada-por-tradeco-infraestructura-sa-de-cv-y-grupo-industrial-igsa-sa-de-cv,PREITON S.A.P.I. DE C.V. CONFORMADA POR TRADECO INFRAESTRUCTURA S.A. DE C.V. Y GRUPO INDUSTRIAL IGSA S.A. DE C.V.,company,profit,2021-05-09T00:24:27.000Z,organizations,0,1,0,0,8068663812,0,0,0,0,0,0,0,,México,pot,pot-1620519810584,SIC911213KT5,SIGMA INGENIERIA CIVIL SA DE CV,,1,,,,
montedes-sociedad-anonima,MONTEDES SOCIEDAD ANONIMA,company,,2021-11-28T01:40:21.000Z,organizations,0,33,0,0,8061462748,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
datasys-group-sociedad-anonima,DATASYS GROUP SOCIEDAD ANONIMA,company,,2021-11-28T01:39:00.000Z,organizations,0,122,0,0,8029081321,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,CTG1005288F4,"CONSTRUCCIONES Y TERRACERIAS GOCATSA, S.A. DE C.V.",,,,,,
emc-computer-systems-mexico-sa-de-cv,EMC COMPUTER SYSTEMS MEXICO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,298,0,0,7973375975,0,0,7,0,0,"286707251,8",0,"EMC COMPUTER SYSTEMS MÉXICO, S.A. DE C.V.
EMC COMPUTER SYSTEMS MEXICO S.A. DE C.V.
EMC COMPUTER SYSTEMS MEXICO, S.A. DE C.V.
EMC COMPUTER SYSTEMS MEXICO, S.A DE C.V.
EMC COMPUTER SYSTEMS MEXICO, S. A. DE C. V.
EMC COMPUTER SYSTEMS MÉXICO S.A. DE C.V.
EMC COMPUTER SYSTEMS MÉXICO S A. DE C.V.
EMC COMPUTER SYSTEMS MÉXICO S. A. DE C. V.
EMC COMPUTER SYSTEMS MEXICO S.A DE C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,28962,EMC COMPUTER SYSTEMS MEXICO SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
electronica-y-medicina-sa,"ELECTRÓNICA Y MEDICINA, S.A.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,1540,0,0,7947089758,0,0,701,0,0,1449077654,0,"ELECTRONICA Y MEDICINA S.A.
ELECTRONICA Y MEDICINA, S.A.
Electronica y Medicina s.a.
ELECTRONICA Y MEDICINA SA
ELECTRONICA Y MEDICINA, SA.
ELECTRONICA Y MEDICINA, S. A.
Electronica y Medicina S.A.
ELECTRÓNICA Y MEDICINA S.A
ELECTRONICA Y MEDICINA S A
ELECTRÓNICA Y MÉDICINA S.A.
ELECTRÓNICA Y MEDICINA S.A.
ELECTRONICA Y MEDICINA S.A
Electrónica y Medicina S.A.
ELECTRÓNICA Y MEDICINA S. A.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,3791,"ELECTRÓNICA Y MEDICINA, S.A.",https://sites.google.com/site/cnetrupc/rupc,
controladora-de-operaciones-de-infraestructura-sa-de-cv,"CONTROLADORA DE OPERACIONES DE INFRAESTRUCTURA, S.A. DE C.V.",company,profit,2019-01-24T01:17:24.000Z,organizations,0,2,0,0,7937807051,0,0,0,0,0,0,0,CONTROLADORA DE OPERACIONES DE INFRAESTRUCTURA SA DE CV,México,"tdc
compranet",tdc-1620615571864,CDA0004102C8,CENTRO DE DIAGNOSTICO ANGELES SA DE CV,,1,,,,
coconal-s-a-p-i-de-c-v-constructora-y-pavimentadora-vise-sa-de-cv,COCONAL S. A. P. I. de C. V. Constructora y Pavimentadora VISE S. A de C. V.,company,profit,2021-05-09T00:24:27.000Z,organizations,0,1,0,0,7926299965,0,0,0,0,0,0,0,,México,pot,pot-1620519810584,,,,,,,,
comercializadora-copamex-sa-de-cv,COMERCIALIZADORA COPAMEX SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,333,0,0,7856449777,0,0,0,0,0,0,0,"COMERCIALIZADORA COPAMEX, S.A. DE C.V.
COMERCIALIZADORA COPAMEX S.A. DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,14731,COMERCIALIZADORA COPAMEX SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
infralux-sa-de-cv,INFRALUX SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,11,0,0,7824617634,0,0,0,0,0,0,0,INFRALUX S.A. DE C.V.,México,compranet,compranet-1620524637144,,,,,,,,
gtech-printing-corporation,GTECH PRINTING CORPORATION,company,,2021-05-09T00:24:27.000Z,organizations,0,7,0,0,7781961606,0,0,0,0,0,0,0,,México,"compranet3
pot",compranet3-1620530467436,ECS990412CZ6,EMC COMPUTER SYSTEMS MEXICO SA DE CV,,1,,,,
nudomi-sa-de-cv,NUDOMI SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,26,0,0,7781793821,0,0,0,0,0,0,0,"NUDOMI, S.A. DE C.V.",México,compranet,compranet-1620524637144,EME7905301M7,"ELECTRÓNICA Y MEDICINA, S.A.",,1,616904,NUDOMI SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
axa-assistance-mexico-sa-de-cv,AXA ASSISTANCE MEXICO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,81,0,0,7724385502,0,0,0,0,0,0,0,"AXA ASSISTANCE MÉXICO, S.A. DE C.V.
AXA ASSISTANCE MEXICO, S.A DE C.V
AXA ASSISTANCE MEXICO, S.A. DE C.V
AXA ASSISTANCE MÉXICO S.A. DE C.V.
AXA ASSISTANCE MEXICO S.A. DE C.V.
AXA ASSISTANCE MÉXICO S.A. DE.C.V.
AXA ASSISTANCE MÉXICO S.A . DE C.V.
AXA ASSISTANCE MÉXICO S.A DE C.V.
AXA Assistance México S.A. de C.V.
Axa Assistance Mexico S.A. de C.V.
AXA ASSISTANCE MEXICO S.A. C.V.
Axa Assistance México S.A. de C.V.
AXA ASSISTANCE MÉXICO S.A. de C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
constructora-y-edificadora-gia-a-sa-de-cv,CONSTRUCTORA Y EDIFICADORA GIA A SA DE CV,company,profit,2021-05-09T00:24:27.000Z,organizations,0,6,0,0,7714271001,0,0,0,0,0,0,0,CONSTRUCTORA Y EDIFICADORA GIA A S.A. DE C.V.,México,"compranet3
pot",compranet3-1620530467436,,,,,,,,
pavimentaciones-caminos-y-compactaciones-sa-de-cv,"PAVIMENTACIONES CAMINOS Y COMPACTACIONES, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,182,0,0,7679630883,0,0,0,0,0,0,0,"PAVIMENTACIONES, CAMINOS Y COMPACTACIONES, S.A. DE C.V.
PAVIMENTACIONES CAMINOS Y COMPACTACIONES SA DE CV
PAVIMENTACIONES, CAMINOS Y COMPACTACIONES, S.A.DE C.V.
Pavimentaciones, Caminos y Compactaciones, S.A. de C.V.
PAVIMENTACIONES CAMINOS Y COMPACTACIONES S.A. DE C.V.
Pavimentaciones Caminos y Compactaciones S.A. de C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,CCO9909304G3,COMERCIALIZADORA COPAMEX SA DE CV,,1,13792,PAVIMENTACIONES CAMINOS Y COMPACTACIONES SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
landsteiner-pharma-sa-de-cv,"LANDSTEINER PHARMA, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,562,0,0,7607199691,0,0,948,0,0,3465173888,0,"LANDSTEINER PHARMA S.A DE C.V
Landsteiner Pharma, S.A. de C.V.
LANDSTEINER PHARMA S.A. DE C.V.
LANDSTEINER PHARMA, S. A. DE C. V.
Landsteiner Pharma S.A. de C.V.
LANDSTEINER PHARMA S. A. DE C. V.
LANDSTEINER PHARMA SA DE CV
Landsteiner Pharma S.A de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,INF120302QG1,INFRALUX SA DE CV,,1,3705,"LANDSTEINER PHARMA, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
nukem-inc,"NUKEM, INC",company,,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,7569666764,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
construcciones-y-trituracion-sa-de-cv,"CONSTRUCCIONES Y TRITURACIÓN, S.A. DE C.V.",company,profit,2021-05-07T15:05:11.000Z,organizations,0,1,0,0,7555647477,0,0,0,0,0,0,0,,México,tdc,tdc-1620615571864,NUD1702236P0,NUDOMI SA DE CV,,1,,,,
constructora-el-cajon-sa-de-cv,"CONSTRUCTORA EL CAJON, S.A. DE C.V.",company,profit,2021-05-07T15:05:11.000Z,organizations,0,1,0,0,7555647477,0,0,0,0,0,0,0,,México,tdc,tdc-1620615571864,AAM850528H51,AXA ASSISTANCE MEXICO SA DE CV,,1,,,,
glaxosmithkline-mexico-sa-de-cv,GLAXOSMITHKLINE MEXICO S.A. DE C.V.,company,profit,2019-01-24T01:18:06.000Z,organizations,0,901,0,0,7531917830,0,0,37,0,0,"882687059,5",0,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V.
GLAXOSMITHKLINE MEXICO SA DE CV
GLAXOSMITHKLINE MÉXICO, S.A. DE C.V.
GLAXOSMITHKLINE MEXICO S.A DE C.V
Glaxosmithkline México S.A. de C.V.
Glaxosmithkline Mexico S.A. de C.V.
GLAXOSMITHKLINE MEXICO S.A. DE CV.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,623,GLAXOSMITHKLINE MEXICO S.A. DE C.V.,https://sites.google.com/site/cnetrupc/rupc,
distribuidora-internacional-de-medicamentos-y-equipo-medico,DISTRIBUIDORA INTERNACIONAL DE MEDICAMENTOS Y EQUIPO MEDICO,company,,2019-01-24T01:16:35.000Z,organizations,0,28,0,0,7515623249,0,0,0,0,0,0,0,,México,"compranet
pot",compranet-1620524637144,PCC890216TG1,PAVIMENTACIONES CAMINOS Y COMPACTACIONES SA DE CV,,1,,,,
empresa-de-servicios-publicos-de-heredia-sociedad-anonima,EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA SOCIEDAD ANONIMA,company,,2021-11-28T01:40:21.000Z,organizations,0,59,0,0,7496406669,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,LPH020808HR5,"LANDSTEINER PHARMA, S.A. DE C.V.",,1,,,,
farmacos-especiliazdos-sa-de-cv,FARMACOS ESPECILIAZDOS S.A. DE C.V.,company,profit,2021-05-09T03:21:07.000Z,organizations,0,675,0,0,7432381232,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
siemens-demag-delaval-turbomachinery-inc,"SIEMENS DEMAG DELAVAL TURBOMACHINERY, INC",company,,2021-05-09T03:21:07.000Z,organizations,0,33,0,0,7429435189,0,0,0,0,0,0,0,"SIEMENS DEMAG DELAVAL TURBOMACHINERY, INC.",México,compranet3,compranet3-1620530467436,,,,,,,,
seguros-banorte-generali-sa-de-cv-grupo-financiero-banorte,"SEGUROS BANORTE GENERALI, S.A. DE C.V. GRUPO FINANCIERO BANORTE",company,,2019-01-24T01:16:35.000Z,organizations,0,187,0,0,7362966441,0,0,0,0,0,0,0,"Seguros Banorte Generali S.A. de C.V. Grupo Financiero Banorte
SEGUROS BANORTE-GENERALI SA DE CV GRUPO FINANCIERO BANORTE
SEGUROS BANORTE GENERALI SA DE CV GRUPO FINANCIERO BANORTE
SEGUROS BANORTE GENERALI, S.A DE C.V. GRUPO FINANCIERO BANORTE
SEGUROS BANORTE GENERALI, S.A DE C.V., GRUPO FINANCIERO BANORTE
Seguros Banorte Generali, S.A. de C.V. Grupo Financiero Banorte
SEGUROS BANORTE GENERALI S.A. DE C.V. GRUPO FINANCIERO BANORTE
SEGUROS BANORTE GENERALI S.A DE C.V. GRUPO FINANCIERO BANORTE
Seguros Banorte Generali S.A de C.V. Grupo Financiero Banorte
SEGUROS BANORTE GENERALI S.A. DE C.V GRUPO FINANCIERO BANORTE
SEGUROS BANORTE GENERALI S.A. DE C.V. GRUPO FINANCIERO BANORTE.
SEGUROS BANORTE-GENERALI S.A. DE C.V. GRUPO FINANCIERO BANORTE",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
distribuidora-de-equipo-medico-e-industrial-de-mexico-sa-de-cv,DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,259,0,0,7301369434,0,0,0,0,0,0,0,"DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO S.A. DE C.V.
DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO, S.A DE C.V.
DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO, S.A. DE C.V.
DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO S. A. DE C. V.
DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO S.A.C.V.
DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MÉXICO S.A. DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,GME970702SP5,GLAXOSMITHKLINE MEXICO S.A. DE C.V.,,1,37391,DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
tecnicas-reunidas-sa,"TECNICAS REUNIDAS, S.A.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,2,0,0,7242593920,0,0,0,0,0,0,0,,"España
México","mujeres2019
mujeres2020
compranet3","mujeres2019-1619230370838
mujeres2020-1619230427557
compranet3-1620530467436",,,,,,,,
proyectos-y-construcciones-urisa-sa-de-cv,PROYECTOS Y CONSTRUCCIONES URISA S.A. DE C.V.,company,profit,2019-01-24T01:16:35.000Z,organizations,0,81,0,0,7185426713,0,0,0,0,0,0,0,"PROYECTOS Y CONSTRUCCIONES URISA SA DE CV
PROYECTOS Y CONSTRUCCIONES URISA, S.A. DE C.V.
Proyectos y Construcciones URISA S. A. de C. V.",México,"compranet
tdc
compranet3
pot",compranet-1620524637144,,,,,,,,
constructora-teya-sa-de-cv,CONSTRUCTORA TEYA SA DE CV,company,profit,2019-01-24T01:17:24.000Z,organizations,0,5,0,0,7173526206,0,0,0,0,0,0,0,CONSTRUCTORA TEYA S.A. DE C.V.,México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
monclova-pirineos-gas-s-de-rl-de-cv,MONCLOVA PIRINEOS GAS S. DE R.L. DE C.V.,company,profit,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,7150325448,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
proyectos-turbina-sociedad-anonima,PROYECTOS TURBINA SOCIEDAD ANONIMA,company,,2021-11-28T01:42:08.000Z,organizations,0,11,0,0,7149255757,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
elmec-sociedad-anonima,ELMEC SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,109,0,0,7133153771,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,DEM050615HQ4,DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO SA DE CV,,1,,,,
proyectos-de-ingenieria-y-suministro-de-equipos-sociedad-anonima,PROYECTOS DE INGENIERIA Y SUMINISTRO DE EQUIPOS SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,387,0,0,7110627308,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
vitasanitas-sa-de-cv,VITASANITAS SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,1179,0,0,7107452888,0,0,1440,0,0,5711014468,0,"VITASANITAS, S.A. DE C.V.
VITASANITAS S.A DE C.V.
VITASANITAS, S A DE C V
VITASANITAS S.A. DE C.V.
VITASANITAS S. A. DE C. V.
VITASANITAS S.A DE C.V
VITASANITAS S.A. DE C..V
VITASANITAS S A DE C V
Vitasanitas S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,PCU840926A57,PROYECTOS Y CONSTRUCCIONES URISA SA DE CV,,1,586,VITASANITAS SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
ge-packaged-power-inc,"GE PACKAGED POWER, INC",company,,2021-05-09T03:21:07.000Z,organizations,0,93,0,0,7091873789,0,0,0,0,0,0,0,"GE PACKAGED POWER, INC.
GE PACKAGED POWER INC.",México,compranet3,compranet3-1620530467436,,,,,,,,
tiendas-soriana-sa-de-cv,TIENDAS SORIANA SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,451,0,0,7086935552,0,0,540,0,0,"367665,63",0,"TIENDAS SORIANA, S.A. DE C.V.
TIENDAS SORIANA, S. A. DE C. V.
TIENDAS SORIANA S.A. DE C.V.
TIENDAS SORIANA S.A DE C.V.
TIENDAS SORIANA S.A. DE C. V.
TIENDAS SORIANA S. A DE C.V.
Tiendas Soriana S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,,,,
parsons-international-limited,PARSONS INTERNATIONAL LIMITED,company,,2021-05-07T15:05:11.000Z,organizations,0,3,0,0,7085982979,0,0,0,0,0,0,0,Parsons International Limited,Estados Unidos,"tdc
pot","tdc-1620615571864
pot-1620519810584",,,,,,,,
cefa-central-farmaceutica-sociedad-anonima,CEFA CENTRAL FARMACEUTICA SOCIEDAD ANONIMA,company,,2021-11-28T01:37:12.000Z,organizations,0,172,0,0,7032507037,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
alcapra-a-c-p-sociedad-anonima,ALCAPRA A C P SOCIEDAD ANONIMA,company,,2021-11-28T01:38:18.000Z,organizations,0,101,0,0,7024128580,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
total-farma-sa-de-cv,TOTAL FARMA SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,3421,0,0,7021060839,0,0,3432,0,0,"803961488,8",0,"TOTAL FARMA, S.A DE C.V.
TOTAL FARMA, S.A. DE C.V.
TOTAL FARMA S.A. DE C.V.",México,"compranet
pot
comprasimss",compranet-1620524637144,VIT070110R63,VITASANITAS SA DE CV,,1,343732,TOTAL FARMA SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
calzada-construcciones-sa-de-cv,"CALZADA CONSTRUCCIONES, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,67,0,0,7012093002,0,0,0,0,0,0,0,"CALZADA CONSTRUCCIONES SA DE CV
CALZADA CONSTRUCCIONES S.A. DE C.V.
CALZADA CONSTRUCCIONES, S. A. DE C. V.",México,"compranet
tdc
compranet3
pot",compranet-1620524637144,,,,,6361,CALZADA CONSTRUCCIONES SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
grupo-formado-por:constructora-pinari-del-sureste-sa-de-cv-y-construcciones-y-montajes-industriales-del-sur-sa-de-cv,GRUPO FORMADO POR:CONSTRUCTORA PINARI DEL SURESTE S.A. DE C.V. Y CONSTRUCCIONES Y MONTAJES INDUSTRIALES DEL SUR S.A. DE C.V.,company,profit,2021-05-09T00:24:27.000Z,organizations,0,1,0,0,7006678172,0,0,0,0,0,0,0,,México,pot,pot-1620519810584,TSO991022PB6,TIENDAS SORIANA SA DE CV,,1,,,,
adamed-sa-de-cv,ADAMED SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,70,0,0,7001096898,0,0,1,0,0,64960,0,"ADAMED, S.A. DE C.V.
ADAMED S.A. DE C.V.
ADAMED S A DE C V
Adamed S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,,,,
puente-prefa-limitada,PUENTE PREFA LIMITADA,company,,2021-11-28T01:42:08.000Z,organizations,0,24,0,0,6972442995,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
televisa,Televisa,company,,2019-01-24T01:16:35.000Z,organizations,0,289,0,0,6865403972,0,0,0,0,0,0,0,TELEVISA,México,"compranet
pot",compranet-1620524637144,,,,,6888,Televisa,https://sites.google.com/site/cnetrupc/rupc,
seguridad-y-vigilancia-sevin-limitada,SEGURIDAD Y VIGILANCIA SEVIN LIMITADA,company,,2021-11-28T01:39:00.000Z,organizations,0,87,0,0,6838822143,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,TFA140123GT4,TOTAL FARMA SA DE CV,,1,,,,
ferrocarril-mexicano-sa-de-cv,"FERROCARRIL MEXICANO, S.A. DE C.V.",company,profit,2019-01-24T01:17:00.000Z,organizations,0,22,0,0,6793286570,0,0,0,0,0,0,0,"FERROCARRIL MEXICANO SA DE CV
FERROCARRIL MEXICANO S.A. DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,CCO980814BU4,CALZADA CONSTRUCCIONES SA DE CV,,1,,,,
mitsubishi-corporation,Mitsubishi Corporation,company,,2019-01-24T01:17:00.000Z,organizations,0,178,0,0,6791665248,0,0,0,0,0,0,0,MITSUBISHI CORPORATION,Japón,"compranet
compranet3",compranet-1620524637144,,,,,,,,
american-welding-society,AMERICAN WELDING SOCIETY,company,,2019-01-24T01:16:35.000Z,organizations,0,37,0,0,6788233766,0,0,0,0,0,0,0,,México,"compranet
compranet3",compranet-1620524637144,ADA9712082Y3,ADAMED SA DE CV,,1,,,,
scitum-sa-de-cv,SCITUM SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,176,0,0,6765978505,0,0,0,0,0,0,0,"SCITUM S.A. DE C.V.
SCITUM, S.A. DE C.V.
Scitum S.A. de C.V.
SCITUM S A DE C V
SCITUM S.A. DE C. V.
SCITUM S.A. de C.V.
Scitum S.A de C.V.
SCITUM S A DE C.V.
Scitum S. A. de C. V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,12412,SCITUM SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
distribuidora-disur-sa-de-cv,DISTRIBUIDORA DISUR SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,1131,0,0,6759841604,0,0,22,0,0,"61607258,22",0,"DISTRIBUIDORA DISUR, S.A. DE C.V.
DISTRIBUIDORA DISUR, S.A. DE.C.V.
DISTRIBUIDORA DISUR, S.A DE C.V.
DISTRIBUIDORA DISUR S.A. DE C.V.
Distribuidora Disur S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,TEL721214GK7,Televisa,,1,11363,DISTRIBUIDORA DISUR SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
telefonos-de-mexico-sa-de-cv,TELEFONOS DE MEXICO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,1261,0,0,6720838989,0,0,0,0,0,0,0,"TELEFONOS DE MEXICO, S.A.. DE C.V.
TELEFONOS DE MEXICO, S.A. DE C.V.
TELEFONOS DE MEXICO S.A. DE C.V.
TELEFONOS DE MEXICO, S. A. DE C. V.
TELÉFONOS DE MÉXICO,S.A DE C.V.
TELÉFONOS DE MÉXICO, S. A. DE C. V.
TELÉFONOS DE MÉXICO, S.A. DE C.V.
TELEFONOS DE MEXICO, S.A DE C.V.
TELÉFONOS DE MÉXICO S.A. DE C.V.
TELEFONOS DE MÉXICO S.A. DE C.V.
TELÉFONOS DE MÉXICO S. A. DE C. V.
TELEFONOS DE MEXICO S.A. DE C V
TELEFONOS DE MEXICO S.A DE C.V
Teléfonos de México S.A. de C.V.
TELEFONOS DE MÉXICO S.A.DE C.V.
TELEFONOS DE MEXICO S.A.DE C.V.
TELEFONOS DE MEXICO S.A. DEC.V.
TELEFONOS DE MEXICO S.A DE C.V.
Telefonos de México S.A. de C.V.
Teléfonos de México S.A. De C.V.
TELEFONOS_DE_MEXICO_SA_DE_CV
Teléfonos de México SA de CV
Teléfonos de México S. A de C.V.
Teléfonos de México S.A de C.V.
TELÉFONOS DE MÉXICO S.A DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
bconnect-services-sa-de-cv,BCONNECT SERVICES SA DE CV,company,profit,2019-01-24T01:17:24.000Z,organizations,0,17,0,0,6689159502,0,0,0,0,0,0,0,BCONNECT SERVICES S.A. DE C.V.,México,"compranet
pot",compranet-1620524637144,,,,,25977,BCONNECT SERVICES SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
comercializadora-hermanos-alvarez-flores-sa-de-cv,"COMERCIALIZADORA HERMANOS ALVAREZ FLORES, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,119,0,0,6680552332,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
promocion-medica-sociedad-anonima,PROMOCION MEDICA SOCIEDAD ANONIMA,company,,2021-11-28T01:38:18.000Z,organizations,0,46,0,0,6659667105,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
freyssinet-de-mexico-sa-de-cv,FREYSSINET DE MEXICO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,236,0,0,6652402504,0,0,0,0,0,0,0,"FREYSSINET DE MEXICO, S.A. DE C.V.-
FREYSSINET DE MEXICO, S.A. DE C.V.
FREYSSINET DE MEXICO S.A. DE C.V.
FREYSSINET DE MÉXICO, S. A. DE C. V.
FREYSSINET DE MEXICO S.A DE C.V.
FREYSSINET DE MÉXICO S.A. DE C.V.
Freyssinet de México S.A. de C.V.
Freyssinet de México SA de CV
FREYSSINET DE MEXICO S A DE C V
FREYSSINET DE MÉXICO S.A. E C.V.
FREYSSINET DE MEXICO S.A. DE C.V",México,"compranet
compranet3
pot",compranet-1620524637144,SCI001208M74,SCITUM SA DE CV,,1,9639,FREYSSINET DE MEXICO SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
